Start_date,Start_station_number
2016-08-08 08:03:00 UTC,31121
2016-08-08 08:09:00 UTC,31121
2016-08-08 08:09:00 UTC,31121
2016-08-08 08:15:00 UTC,31121
2016-08-08 08:16:00 UTC,31121
2016-08-08 08:20:00 UTC,31121
2016-08-08 08:22:00 UTC,31121
2016-08-08 08:24:00 UTC,31121
2016-08-08 08:25:00 UTC,31121
2016-08-08 08:26:00 UTC,31121
2016-08-08 08:29:00 UTC,31121
2016-08-08 08:32:00 UTC,31121
2016-08-08 08:38:00 UTC,31121
2016-08-09 07:30:00 UTC,31121
2016-08-09 07:35:00 UTC,31121
2016-08-09 07:37:00 UTC,31121
2016-08-09 07:43:00 UTC,31121
2016-08-09 07:47:00 UTC,31121
2016-08-09 08:02:00 UTC,31121
2016-08-09 08:06:00 UTC,31121
2016-08-09 08:10:00 UTC,31121
2016-08-09 08:14:00 UTC,31121
2016-08-09 08:15:00 UTC,31121
2016-08-09 08:18:00 UTC,31121
2016-08-09 08:24:00 UTC,31121
2016-08-09 08:26:00 UTC,31121
2016-08-09 08:27:00 UTC,31121
2016-08-09 08:29:00 UTC,31121
2016-08-09 08:29:00 UTC,31121
2016-08-09 08:34:00 UTC,31121
2016-08-09 08:38:00 UTC,31121
2016-08-09 08:39:00 UTC,31121
2016-08-09 08:46:00 UTC,31121
2016-08-09 08:50:00 UTC,31121
2016-08-09 08:50:00 UTC,31121
2016-08-09 09:14:00 UTC,31121
2016-08-09 09:15:00 UTC,31121
2016-08-10 07:37:00 UTC,31121
2016-08-10 07:54:00 UTC,31121
2016-08-10 07:55:00 UTC,31121
2016-08-10 08:07:00 UTC,31121
2016-08-10 08:07:00 UTC,31121
2016-08-10 08:10:00 UTC,31121
2016-08-10 08:14:00 UTC,31121
2016-08-10 08:19:00 UTC,31121
2016-08-10 08:33:00 UTC,31121
2016-08-10 08:34:00 UTC,31121
2016-08-10 08:35:00 UTC,31121
2016-08-10 08:35:00 UTC,31121
2016-08-10 08:35:00 UTC,31121
2016-08-10 08:37:00 UTC,31121
2016-08-10 08:39:00 UTC,31121
2016-08-10 08:41:00 UTC,31121
2016-08-10 08:41:00 UTC,31121
2016-08-10 08:44:00 UTC,31121
2016-08-10 08:46:00 UTC,31121
2016-08-10 08:47:00 UTC,31121
2016-08-10 08:50:00 UTC,31121
2016-08-10 09:10:00 UTC,31121
2016-08-11 07:35:00 UTC,31121
2016-08-11 07:36:00 UTC,31121
2016-08-11 07:56:00 UTC,31121
2016-08-11 07:57:00 UTC,31121
2016-08-11 08:04:00 UTC,31121
2016-08-11 08:12:00 UTC,31121
2016-08-11 08:15:00 UTC,31121
2016-08-11 08:16:00 UTC,31121
2016-08-11 08:28:00 UTC,31121
2016-08-11 08:29:00 UTC,31121
2016-08-11 08:34:00 UTC,31121
2016-08-11 08:37:00 UTC,31121
2016-08-11 08:39:00 UTC,31121
2016-08-11 09:11:00 UTC,31121
2016-08-11 09:12:00 UTC,31121
2016-08-12 07:33:00 UTC,31121
2016-08-12 07:35:00 UTC,31121
2016-08-12 07:40:00 UTC,31121
2016-08-12 07:48:00 UTC,31121
2016-08-12 07:50:00 UTC,31121
2016-08-12 07:52:00 UTC,31121
2016-08-12 07:58:00 UTC,31121
2016-08-12 08:07:00 UTC,31121
2016-08-12 08:20:00 UTC,31121
2016-08-12 08:21:00 UTC,31121
2016-08-12 08:34:00 UTC,31121
2016-08-12 08:40:00 UTC,31121
2016-08-12 08:42:00 UTC,31121
2016-08-12 08:44:00 UTC,31121
2016-08-12 08:50:00 UTC,31121
2016-08-12 09:06:00 UTC,31121
2016-08-12 09:12:00 UTC,31121
2016-08-12 09:20:00 UTC,31121
2016-08-15 07:32:00 UTC,31121
2016-08-15 07:40:00 UTC,31121
2016-08-15 07:43:00 UTC,31121
2016-08-15 07:44:00 UTC,31121
2016-08-15 07:47:00 UTC,31121
2016-08-15 08:04:00 UTC,31121
2016-08-15 08:20:00 UTC,31121
2016-08-15 08:26:00 UTC,31121
2016-08-15 08:35:00 UTC,31121
2016-08-15 08:35:00 UTC,31121
2016-08-15 08:35:00 UTC,31121
2016-08-15 08:40:00 UTC,31121
2016-08-15 08:43:00 UTC,31121
2016-08-15 08:47:00 UTC,31121
2016-08-15 08:49:00 UTC,31121
2016-08-15 08:55:00 UTC,31121
2016-08-15 08:59:00 UTC,31121
2016-08-15 09:00:00 UTC,31121
2016-08-15 09:11:00 UTC,31121
2016-08-15 09:14:00 UTC,31121
2016-08-15 09:18:00 UTC,31121
2016-08-16 07:35:00 UTC,31121
2016-08-16 07:35:00 UTC,31121
2016-08-16 07:35:00 UTC,31121
2016-08-16 07:40:00 UTC,31121
2016-08-16 07:41:00 UTC,31121
2016-08-16 07:44:00 UTC,31121
2016-08-16 07:54:00 UTC,31121
2016-08-16 08:03:00 UTC,31121
2016-08-16 08:05:00 UTC,31121
2016-08-16 08:08:00 UTC,31121
2016-08-16 08:10:00 UTC,31121
2016-08-16 08:18:00 UTC,31121
2016-08-16 08:20:00 UTC,31121
2016-08-16 08:26:00 UTC,31121
2016-08-16 08:26:00 UTC,31121
2016-08-16 08:32:00 UTC,31121
2016-08-16 08:33:00 UTC,31121
2016-08-16 09:08:00 UTC,31121
2016-08-16 09:26:00 UTC,31121
2016-08-17 07:45:00 UTC,31121
2016-08-17 07:45:00 UTC,31121
2016-08-17 07:53:00 UTC,31121
2016-08-17 08:02:00 UTC,31121
2016-08-17 08:05:00 UTC,31121
2016-08-17 08:08:00 UTC,31121
2016-08-17 08:15:00 UTC,31121
2016-08-17 08:22:00 UTC,31121
2016-08-17 08:28:00 UTC,31121
2016-08-17 08:30:00 UTC,31121
2016-08-17 08:31:00 UTC,31121
2016-08-17 08:31:00 UTC,31121
2016-08-17 08:38:00 UTC,31121
2016-08-17 08:44:00 UTC,31121
2016-08-17 08:49:00 UTC,31121
2016-08-17 08:54:00 UTC,31121
2016-08-17 08:59:00 UTC,31121
2016-08-17 09:04:00 UTC,31121
2016-08-17 09:09:00 UTC,31121
2016-08-17 09:17:00 UTC,31121
2016-08-17 09:24:00 UTC,31121
2016-08-18 07:34:00 UTC,31121
2016-08-18 07:39:00 UTC,31121
2016-08-18 07:59:00 UTC,31121
2016-08-18 08:00:00 UTC,31121
2016-08-18 08:00:00 UTC,31121
2016-08-18 08:01:00 UTC,31121
2016-08-18 08:02:00 UTC,31121
2016-08-18 08:07:00 UTC,31121
2016-08-18 08:10:00 UTC,31121
2016-08-18 08:12:00 UTC,31121
2016-08-18 08:15:00 UTC,31121
2016-08-18 08:26:00 UTC,31121
2016-08-18 08:33:00 UTC,31121
2016-08-18 08:34:00 UTC,31121
2016-08-18 08:35:00 UTC,31121
2016-08-18 08:36:00 UTC,31121
2016-08-18 08:40:00 UTC,31121
2016-08-18 08:45:00 UTC,31121
2016-08-18 08:52:00 UTC,31121
2016-08-18 08:57:00 UTC,31121
2016-08-18 09:17:00 UTC,31121
2016-08-18 09:24:00 UTC,31121
2016-08-19 07:40:00 UTC,31121
2016-08-19 07:50:00 UTC,31121
2016-08-19 08:00:00 UTC,31121
2016-08-19 08:04:00 UTC,31121
2016-08-19 08:06:00 UTC,31121
2016-08-19 08:14:00 UTC,31121
2016-08-19 08:18:00 UTC,31121
2016-08-19 08:23:00 UTC,31121
2016-08-19 08:23:00 UTC,31121
2016-08-19 08:24:00 UTC,31121
2016-08-19 08:30:00 UTC,31121
2016-08-19 08:34:00 UTC,31121
2016-08-19 08:34:00 UTC,31121
2016-08-19 08:51:00 UTC,31121
2016-08-19 08:57:00 UTC,31121
2016-08-19 08:58:00 UTC,31121
2016-08-19 09:13:00 UTC,31121
2016-08-22 07:35:00 UTC,31121
2016-08-22 07:50:00 UTC,31121
2016-08-22 07:52:00 UTC,31121
2016-08-22 07:56:00 UTC,31121
2016-08-22 08:03:00 UTC,31121
2016-08-22 08:09:00 UTC,31121
2016-08-22 08:16:00 UTC,31121
2016-08-22 08:25:00 UTC,31121
2016-08-22 08:29:00 UTC,31121
2016-08-22 08:30:00 UTC,31121
2016-08-22 08:32:00 UTC,31121
2016-08-22 08:52:00 UTC,31121
2016-08-22 09:20:00 UTC,31121
2016-08-23 07:36:00 UTC,31121
2016-08-23 07:40:00 UTC,31121
2016-08-23 07:55:00 UTC,31121
2016-08-23 08:00:00 UTC,31121
2016-08-23 08:06:00 UTC,31121
2016-08-23 08:12:00 UTC,31121
2016-08-23 08:19:00 UTC,31121
2016-08-23 08:26:00 UTC,31121
2016-08-23 08:31:00 UTC,31121
2016-08-23 08:31:00 UTC,31121
2016-08-23 08:34:00 UTC,31121
2016-08-23 08:37:00 UTC,31121
2016-08-23 08:38:00 UTC,31121
2016-08-23 08:39:00 UTC,31121
2016-08-23 08:40:00 UTC,31121
2016-08-23 08:41:00 UTC,31121
2016-08-23 08:42:00 UTC,31121
2016-08-23 08:42:00 UTC,31121
2016-08-23 08:43:00 UTC,31121
2016-08-23 08:47:00 UTC,31121
2016-08-23 08:50:00 UTC,31121
2016-08-23 08:54:00 UTC,31121
2016-08-23 08:58:00 UTC,31121
2016-08-23 09:13:00 UTC,31121
2016-08-23 09:24:00 UTC,31121
2016-08-23 09:24:00 UTC,31121
2016-08-24 07:33:00 UTC,31121
2016-08-24 07:44:00 UTC,31121
2016-08-24 07:56:00 UTC,31121
2016-08-24 08:04:00 UTC,31121
2016-08-24 08:32:00 UTC,31121
2016-08-24 08:33:00 UTC,31121
2016-08-24 08:33:00 UTC,31121
2016-08-24 08:38:00 UTC,31121
2016-08-24 08:39:00 UTC,31121
2016-08-24 08:39:00 UTC,31121
2016-08-24 08:40:00 UTC,31121
2016-08-24 08:45:00 UTC,31121
2016-08-24 08:51:00 UTC,31121
2016-08-24 08:52:00 UTC,31121
2016-08-24 08:59:00 UTC,31121
2016-08-24 09:02:00 UTC,31121
2016-08-24 09:05:00 UTC,31121
2016-08-24 09:06:00 UTC,31121
2016-08-24 09:09:00 UTC,31121
2016-08-24 09:10:00 UTC,31121
2016-08-24 09:10:00 UTC,31121
2016-08-24 09:11:00 UTC,31121
2016-08-24 09:11:00 UTC,31121
2016-08-25 07:34:00 UTC,31121
2016-08-25 07:50:00 UTC,31121
2016-08-25 07:54:00 UTC,31121
2016-08-25 08:06:00 UTC,31121
2016-08-25 08:08:00 UTC,31121
2016-08-25 08:09:00 UTC,31121
2016-08-25 08:09:00 UTC,31121
2016-08-25 08:14:00 UTC,31121
2016-08-25 08:20:00 UTC,31121
2016-08-25 08:21:00 UTC,31121
2016-08-25 08:31:00 UTC,31121
2016-08-25 08:31:00 UTC,31121
2016-08-25 08:42:00 UTC,31121
2016-08-25 08:46:00 UTC,31121
2016-08-25 08:47:00 UTC,31121
2016-08-25 08:56:00 UTC,31121
2016-08-25 09:03:00 UTC,31121
2016-08-25 09:03:00 UTC,31121
2016-08-25 09:15:00 UTC,31121
2016-08-25 09:19:00 UTC,31121
2016-08-25 09:24:00 UTC,31121
2016-08-25 09:27:00 UTC,31121
2016-08-26 07:40:00 UTC,31121
2016-08-26 08:07:00 UTC,31121
2016-08-26 08:11:00 UTC,31121
2016-08-26 08:12:00 UTC,31121
2016-08-26 08:18:00 UTC,31121
2016-08-26 08:21:00 UTC,31121
2016-08-26 08:23:00 UTC,31121
2016-08-26 08:25:00 UTC,31121
2016-08-26 08:32:00 UTC,31121
2016-08-26 08:34:00 UTC,31121
2016-08-26 08:35:00 UTC,31121
2016-08-26 08:37:00 UTC,31121
2016-08-26 08:40:00 UTC,31121
2016-08-26 08:41:00 UTC,31121
2016-08-26 08:43:00 UTC,31121
2016-08-26 08:53:00 UTC,31121
2016-08-26 08:59:00 UTC,31121
2016-08-26 09:15:00 UTC,31121
2016-08-26 09:19:00 UTC,31121
2016-08-26 09:24:00 UTC,31121
2016-08-26 09:29:00 UTC,31121
2016-08-29 07:44:00 UTC,31121
2016-08-29 07:52:00 UTC,31121
2016-08-29 07:54:00 UTC,31121
2016-08-29 08:04:00 UTC,31121
2016-08-29 08:05:00 UTC,31121
2016-08-29 08:16:00 UTC,31121
2016-08-29 08:18:00 UTC,31121
2016-08-29 08:22:00 UTC,31121
2016-08-29 08:23:00 UTC,31121
2016-08-29 08:23:00 UTC,31121
2016-08-29 08:30:00 UTC,31121
2016-08-29 08:37:00 UTC,31121
2016-08-29 08:38:00 UTC,31121
2016-08-29 08:52:00 UTC,31121
2016-08-29 08:59:00 UTC,31121
2016-08-29 09:04:00 UTC,31121
2016-08-29 09:08:00 UTC,31121
2016-08-29 09:17:00 UTC,31121
2016-08-30 07:38:00 UTC,31121
2016-08-30 07:39:00 UTC,31121
2016-08-30 07:42:00 UTC,31121
2016-08-30 08:06:00 UTC,31121
2016-08-30 08:09:00 UTC,31121
2016-08-30 08:13:00 UTC,31121
2016-08-30 08:14:00 UTC,31121
2016-08-30 08:14:00 UTC,31121
2016-08-30 08:15:00 UTC,31121
2016-08-30 08:21:00 UTC,31121
2016-08-30 08:33:00 UTC,31121
2016-08-30 08:40:00 UTC,31121
2016-08-30 08:43:00 UTC,31121
2016-08-30 08:45:00 UTC,31121
2016-08-30 08:52:00 UTC,31121
2016-08-30 09:00:00 UTC,31121
2016-08-30 09:01:00 UTC,31121
2016-08-30 09:11:00 UTC,31121
2016-08-30 09:14:00 UTC,31121
2016-08-30 09:27:00 UTC,31121
2016-08-31 07:44:00 UTC,31121
2016-08-31 07:47:00 UTC,31121
2016-08-31 07:52:00 UTC,31121
2016-08-31 07:54:00 UTC,31121
2016-08-31 07:55:00 UTC,31121
2016-08-31 08:06:00 UTC,31121
2016-08-31 08:13:00 UTC,31121
2016-08-31 08:15:00 UTC,31121
2016-08-31 08:16:00 UTC,31121
2016-08-31 08:16:00 UTC,31121
2016-08-31 08:19:00 UTC,31121
2016-08-31 08:21:00 UTC,31121
2016-08-31 08:26:00 UTC,31121
2016-08-31 08:29:00 UTC,31121
2016-08-31 08:30:00 UTC,31121
2016-08-31 08:35:00 UTC,31121
2016-08-31 08:38:00 UTC,31121
2016-08-31 08:39:00 UTC,31121
2016-08-31 08:45:00 UTC,31121
2016-08-31 08:47:00 UTC,31121
2016-08-31 08:51:00 UTC,31121
2016-08-31 08:51:00 UTC,31121
2016-08-31 09:15:00 UTC,31121
2016-08-31 09:21:00 UTC,31121
2016-07-01 07:32:00 UTC,31122
2016-07-01 08:02:00 UTC,31122
2016-07-01 08:10:00 UTC,31122
2016-07-01 08:12:00 UTC,31122
2016-07-01 08:14:00 UTC,31122
2016-07-01 08:16:00 UTC,31122
2016-07-01 08:17:00 UTC,31122
2016-07-01 08:31:00 UTC,31122
2016-07-01 08:32:00 UTC,31122
2016-07-01 08:36:00 UTC,31122
2016-07-01 08:49:00 UTC,31122
2016-07-01 08:56:00 UTC,31122
2016-07-01 09:13:00 UTC,31122
2016-07-01 09:14:00 UTC,31122
2016-07-01 09:16:00 UTC,31122
2016-07-01 09:17:00 UTC,31122
2016-07-04 09:24:00 UTC,31122
2016-07-04 09:25:00 UTC,31122
2016-07-04 09:30:00 UTC,31122
2016-07-05 08:33:00 UTC,31122
2016-07-06 07:35:00 UTC,31122
2016-07-06 07:37:00 UTC,31122
2016-07-06 07:59:00 UTC,31122
2016-07-06 08:00:00 UTC,31122
2016-07-06 08:08:00 UTC,31122
2016-07-06 08:08:00 UTC,31122
2016-07-06 08:15:00 UTC,31122
2016-07-06 08:20:00 UTC,31122
2016-07-06 08:22:00 UTC,31122
2016-07-06 08:24:00 UTC,31122
2016-07-06 08:27:00 UTC,31122
2016-07-06 08:29:00 UTC,31122
2016-07-06 08:30:00 UTC,31122
2016-07-06 08:38:00 UTC,31122
2016-07-07 07:42:00 UTC,31122
2016-07-07 08:01:00 UTC,31122
2016-07-07 08:01:00 UTC,31122
2016-07-07 08:04:00 UTC,31122
2016-07-07 08:05:00 UTC,31122
2016-07-07 08:06:00 UTC,31122
2016-07-07 08:07:00 UTC,31122
2016-07-07 08:10:00 UTC,31122
2016-07-07 08:12:00 UTC,31122
2016-07-07 08:16:00 UTC,31122
2016-07-07 08:17:00 UTC,31122
2016-07-07 08:33:00 UTC,31122
2016-07-07 08:43:00 UTC,31122
2016-07-07 08:49:00 UTC,31122
2016-07-08 08:05:00 UTC,31122
2016-07-08 08:17:00 UTC,31122
2016-07-08 08:32:00 UTC,31122
2016-07-08 08:33:00 UTC,31122
2016-07-11 07:31:00 UTC,31122
2016-07-11 08:09:00 UTC,31122
2016-07-11 08:13:00 UTC,31122
2016-07-11 08:14:00 UTC,31122
2016-07-11 08:17:00 UTC,31122
2016-07-11 08:21:00 UTC,31122
2016-07-12 07:53:00 UTC,31122
2016-07-12 08:05:00 UTC,31122
2016-07-12 08:08:00 UTC,31122
2016-07-12 08:09:00 UTC,31122
2016-07-12 08:13:00 UTC,31122
2016-07-12 08:20:00 UTC,31122
2016-07-12 08:26:00 UTC,31122
2016-07-12 08:27:00 UTC,31122
2016-07-12 08:28:00 UTC,31122
2016-07-12 08:53:00 UTC,31122
2016-07-13 07:48:00 UTC,31122
2016-07-13 08:01:00 UTC,31122
2016-07-13 08:11:00 UTC,31122
2016-07-13 08:17:00 UTC,31122
2016-07-13 08:18:00 UTC,31122
2016-07-13 08:19:00 UTC,31122
2016-07-13 08:23:00 UTC,31122
2016-07-13 08:25:00 UTC,31122
2016-07-13 08:53:00 UTC,31122
2016-07-14 07:42:00 UTC,31122
2016-07-14 08:15:00 UTC,31122
2016-07-14 08:17:00 UTC,31122
2016-07-14 08:18:00 UTC,31122
2016-07-14 08:23:00 UTC,31122
2016-07-15 07:42:00 UTC,31122
2016-07-15 08:18:00 UTC,31122
2016-07-15 08:21:00 UTC,31122
2016-07-15 08:22:00 UTC,31122
2016-07-15 08:27:00 UTC,31122
2016-07-15 08:47:00 UTC,31122
2016-07-15 08:52:00 UTC,31122
2016-07-15 09:02:00 UTC,31122
2016-07-18 07:37:00 UTC,31122
2016-07-18 07:41:00 UTC,31122
2016-07-18 07:45:00 UTC,31122
2016-07-18 07:54:00 UTC,31122
2016-07-18 08:00:00 UTC,31122
2016-07-18 08:05:00 UTC,31122
2016-07-18 08:05:00 UTC,31122
2016-07-18 08:05:00 UTC,31122
2016-07-18 08:11:00 UTC,31122
2016-07-18 08:11:00 UTC,31122
2016-07-18 08:14:00 UTC,31122
2016-07-18 08:19:00 UTC,31122
2016-07-18 08:20:00 UTC,31122
2016-07-18 08:21:00 UTC,31122
2016-07-18 08:22:00 UTC,31122
2016-07-18 08:26:00 UTC,31122
2016-07-19 07:35:00 UTC,31122
2016-07-19 07:59:00 UTC,31122
2016-07-19 08:07:00 UTC,31122
2016-07-19 08:16:00 UTC,31122
2016-07-19 08:19:00 UTC,31122
2016-07-19 08:19:00 UTC,31122
2016-07-19 08:19:00 UTC,31122
2016-07-19 08:20:00 UTC,31122
2016-07-19 08:20:00 UTC,31122
2016-07-20 07:41:00 UTC,31122
2016-07-20 07:43:00 UTC,31122
2016-07-20 07:45:00 UTC,31122
2016-07-20 07:49:00 UTC,31122
2016-07-20 07:51:00 UTC,31122
2016-07-20 07:53:00 UTC,31122
2016-07-20 07:56:00 UTC,31122
2016-07-20 08:10:00 UTC,31122
2016-07-20 08:18:00 UTC,31122
2016-07-20 08:55:00 UTC,31122
2016-07-21 07:36:00 UTC,31122
2016-07-21 07:42:00 UTC,31122
2016-07-21 07:43:00 UTC,31122
2016-07-21 08:05:00 UTC,31122
2016-07-21 08:12:00 UTC,31122
2016-07-21 08:37:00 UTC,31122
2016-07-22 07:38:00 UTC,31122
2016-07-22 07:51:00 UTC,31122
2016-07-22 07:52:00 UTC,31122
2016-07-22 08:09:00 UTC,31122
2016-07-22 08:17:00 UTC,31122
2016-07-22 08:20:00 UTC,31122
2016-07-22 08:24:00 UTC,31122
2016-07-22 08:33:00 UTC,31122
2016-07-22 08:36:00 UTC,31122
2016-07-22 08:40:00 UTC,31122
2016-07-22 08:42:00 UTC,31122
2016-07-25 08:00:00 UTC,31122
2016-07-25 08:01:00 UTC,31122
2016-07-25 08:08:00 UTC,31122
2016-07-25 08:10:00 UTC,31122
2016-07-25 08:12:00 UTC,31122
2016-07-25 08:14:00 UTC,31122
2016-07-25 08:17:00 UTC,31122
2016-07-25 08:17:00 UTC,31122
2016-07-25 08:19:00 UTC,31122
2016-07-25 08:19:00 UTC,31122
2016-07-25 08:28:00 UTC,31122
2016-07-25 08:39:00 UTC,31122
2016-07-25 09:01:00 UTC,31122
2016-07-26 07:37:00 UTC,31122
2016-07-26 07:58:00 UTC,31122
2016-07-26 08:07:00 UTC,31122
2016-07-26 08:13:00 UTC,31122
2016-07-26 08:15:00 UTC,31122
2016-07-27 07:51:00 UTC,31122
2016-07-27 07:56:00 UTC,31122
2016-07-27 08:03:00 UTC,31122
2016-07-27 08:07:00 UTC,31122
2016-07-27 08:14:00 UTC,31122
2016-07-27 08:17:00 UTC,31122
2016-07-27 09:08:00 UTC,31122
2016-07-28 07:50:00 UTC,31122
2016-07-28 08:01:00 UTC,31122
2016-07-28 08:11:00 UTC,31122
2016-07-28 08:27:00 UTC,31122
2016-07-28 08:37:00 UTC,31122
2016-07-28 09:06:00 UTC,31122
2016-07-28 09:10:00 UTC,31122
2016-07-28 09:26:00 UTC,31122
2016-07-28 09:30:00 UTC,31122
2016-07-29 07:54:00 UTC,31122
2016-07-29 08:22:00 UTC,31122
2016-07-29 08:24:00 UTC,31122
2016-07-29 08:27:00 UTC,31122
2016-07-29 08:49:00 UTC,31122
2016-07-29 08:49:00 UTC,31122
2016-07-29 08:53:00 UTC,31122
2016-07-29 09:17:00 UTC,31122
2016-08-01 07:58:00 UTC,31122
2016-08-01 08:08:00 UTC,31122
2016-08-01 08:20:00 UTC,31122
2016-08-01 08:23:00 UTC,31122
2016-08-02 07:43:00 UTC,31122
2016-08-02 07:45:00 UTC,31122
2016-08-02 07:53:00 UTC,31122
2016-08-02 08:12:00 UTC,31122
2016-08-02 08:22:00 UTC,31122
2016-08-02 08:23:00 UTC,31122
2016-08-02 08:26:00 UTC,31122
2016-08-02 08:27:00 UTC,31122
2016-08-02 08:27:00 UTC,31122
2016-08-02 08:28:00 UTC,31122
2016-08-02 08:57:00 UTC,31122
2016-08-03 08:06:00 UTC,31122
2016-08-03 08:32:00 UTC,31122
2016-08-03 09:11:00 UTC,31122
2016-08-04 08:07:00 UTC,31122
2016-08-04 08:07:00 UTC,31122
2016-08-04 08:09:00 UTC,31122
2016-08-04 08:18:00 UTC,31122
2016-08-04 08:18:00 UTC,31122
2016-08-04 08:25:00 UTC,31122
2016-08-04 08:25:00 UTC,31122
2016-08-04 08:39:00 UTC,31122
2016-08-05 08:02:00 UTC,31122
2016-08-05 08:05:00 UTC,31122
2016-08-05 08:11:00 UTC,31122
2016-08-05 08:27:00 UTC,31122
2016-08-05 08:33:00 UTC,31122
2016-08-05 08:45:00 UTC,31122
2016-08-05 08:51:00 UTC,31122
2016-08-05 08:51:00 UTC,31122
2016-08-05 08:54:00 UTC,31122
2016-08-05 08:59:00 UTC,31122
2016-08-05 09:07:00 UTC,31122
2016-08-05 09:07:00 UTC,31122
2016-08-05 09:09:00 UTC,31122
2016-08-08 07:43:00 UTC,31122
2016-08-08 07:45:00 UTC,31122
2016-08-08 07:51:00 UTC,31122
2016-08-08 07:55:00 UTC,31122
2016-08-08 08:06:00 UTC,31122
2016-08-08 08:07:00 UTC,31122
2016-08-08 08:08:00 UTC,31122
2016-08-08 08:09:00 UTC,31122
2016-08-08 08:10:00 UTC,31122
2016-08-08 08:40:00 UTC,31122
2016-08-09 07:45:00 UTC,31122
2016-08-09 08:03:00 UTC,31122
2016-08-09 08:05:00 UTC,31122
2016-08-09 08:14:00 UTC,31122
2016-08-09 08:15:00 UTC,31122
2016-08-09 08:15:00 UTC,31122
2016-08-09 08:17:00 UTC,31122
2016-08-09 08:19:00 UTC,31122
2016-08-10 07:52:00 UTC,31122
2016-08-10 08:02:00 UTC,31122
2016-08-10 08:04:00 UTC,31122
2016-08-10 08:07:00 UTC,31122
2016-08-10 08:09:00 UTC,31122
2016-08-10 08:11:00 UTC,31122
2016-08-10 08:20:00 UTC,31122
2016-08-10 08:20:00 UTC,31122
2016-08-10 09:02:00 UTC,31122
2016-08-11 07:45:00 UTC,31122
2016-08-11 07:49:00 UTC,31122
2016-08-11 08:15:00 UTC,31122
2016-08-11 08:17:00 UTC,31122
2016-08-11 08:17:00 UTC,31122
2016-08-11 08:23:00 UTC,31122
2016-08-11 08:24:00 UTC,31122
2016-08-11 08:26:00 UTC,31122
2016-08-11 08:30:00 UTC,31122
2016-08-11 08:31:00 UTC,31122
2016-08-11 08:40:00 UTC,31122
2016-08-12 08:39:00 UTC,31122
2016-08-12 09:00:00 UTC,31122
2016-08-12 09:03:00 UTC,31122
2016-08-12 09:15:00 UTC,31122
2016-08-12 09:18:00 UTC,31122
2016-08-12 09:22:00 UTC,31122
2016-08-12 09:24:00 UTC,31122
2016-08-15 08:06:00 UTC,31122
2016-08-15 08:08:00 UTC,31122
2016-08-15 08:10:00 UTC,31122
2016-08-15 08:17:00 UTC,31122
2016-08-15 08:20:00 UTC,31122
2016-08-15 08:20:00 UTC,31122
2016-08-15 08:34:00 UTC,31122
2016-08-16 07:58:00 UTC,31122
2016-08-16 08:00:00 UTC,31122
2016-08-16 08:22:00 UTC,31122
2016-08-16 09:30:00 UTC,31122
2016-08-17 07:41:00 UTC,31122
2016-08-17 07:58:00 UTC,31122
2016-08-17 08:15:00 UTC,31122
2016-08-17 08:29:00 UTC,31122
2016-08-17 08:33:00 UTC,31122
2016-08-17 08:34:00 UTC,31122
2016-08-17 08:40:00 UTC,31122
2016-08-17 08:42:00 UTC,31122
2016-08-17 08:50:00 UTC,31122
2016-08-17 08:52:00 UTC,31122
2016-08-17 08:54:00 UTC,31122
2016-08-17 08:56:00 UTC,31122
2016-08-17 08:57:00 UTC,31122
2016-08-17 09:02:00 UTC,31122
2016-08-17 09:02:00 UTC,31122
2016-08-17 09:08:00 UTC,31122
2016-08-18 08:12:00 UTC,31122
2016-08-18 08:14:00 UTC,31122
2016-08-18 08:14:00 UTC,31122
2016-08-18 08:16:00 UTC,31122
2016-08-18 08:17:00 UTC,31122
2016-08-18 08:18:00 UTC,31122
2016-08-18 08:25:00 UTC,31122
2016-08-18 08:26:00 UTC,31122
2016-08-18 08:27:00 UTC,31122
2016-08-18 08:28:00 UTC,31122
2016-08-18 08:32:00 UTC,31122
2016-08-18 08:42:00 UTC,31122
2016-08-18 09:04:00 UTC,31122
2016-08-18 09:25:00 UTC,31122
2016-08-19 07:52:00 UTC,31122
2016-08-19 08:38:00 UTC,31122
2016-08-19 08:38:00 UTC,31122
2016-08-19 08:40:00 UTC,31122
2016-08-19 09:00:00 UTC,31122
2016-08-19 09:03:00 UTC,31122
2016-08-19 09:15:00 UTC,31122
2016-08-22 07:58:00 UTC,31122
2016-08-22 08:07:00 UTC,31122
2016-08-22 08:12:00 UTC,31122
2016-08-22 08:16:00 UTC,31122
2016-08-22 08:16:00 UTC,31122
2016-08-22 08:17:00 UTC,31122
2016-08-22 08:20:00 UTC,31122
2016-08-22 08:50:00 UTC,31122
2016-08-23 07:58:00 UTC,31122
2016-08-23 08:04:00 UTC,31122
2016-08-23 08:08:00 UTC,31122
2016-08-23 08:21:00 UTC,31122
2016-08-23 08:25:00 UTC,31122
2016-08-23 08:35:00 UTC,31122
2016-08-23 09:02:00 UTC,31122
2016-08-23 09:24:00 UTC,31122
2016-08-24 07:34:00 UTC,31122
2016-08-24 07:35:00 UTC,31122
2016-08-24 07:36:00 UTC,31122
2016-08-24 08:13:00 UTC,31122
2016-08-24 08:14:00 UTC,31122
2016-08-24 08:15:00 UTC,31122
2016-08-24 08:15:00 UTC,31122
2016-08-24 08:17:00 UTC,31122
